Date,NVDA,AAPL,MSFT,AMZN,TSLA,META,WMT,GOOGL,GOOG,AVGO,COST,NFLX,MU,PLTR,AMD,CSCO,AMAT,LRCX,TMUS,LIN,INTC,PEP,KLAC,AMGN,TXN,GILD,ISRG,ADI,HON,QCOM,BKNG,PANW,APP,INTU,ASML,VRTX,CMCSA,SBUX,CEG,ADBE,CRWD,WDC,MELI,MAR,MRVL,STX,ADP,REGN,ORLY,CDNS,CSX,SNPS,MDLZ,AEP,MNST,ROST,PDD,WBD,CTAS,DASH,PCAR,FTNT,BKR,FANG,MPWR,ABNB,FAST,EA,ADSK,EXC,NXPI,XEL,IDXX,ALNY,PYPL,CCEP,ODFL,MSTR,DDOG,TTWO,ROP,KDP,INSM,MCHP,AXON,PAYX,GEHC,CPRT,CTSH,WDAY,CHTR,KHC,VRSK,DXCM,ZS,ARM,CSGP,TEAM
2021-02-23,14.10,122.59,223.84,159.73,232.95,263.79,42.10,102.16,102.70,42.36,323.93,54.62,86.05,26.75,84.74,39.16,111.08,53.21,114.63,240.57,55.59,112.80,302.49,198.70,149.89,52.26,248.24,144.06,173.65,122.33,92.64,62.98,,385.48,549.94,216.44,42.67,90.38,,467.80,218.39,50.54,1775.79,143.95,47.85,61.24,153.84,464.89,30.26,132.60,28.48,253.21,47.91,65.11,44.16,113.49,187.91,52.95,80.40,173.50,51.69,33.75,21.13,57.15,357.72,187.59,20.75,137.31,290.25,24.17,165.09,52.46,525.22,153.21,263.59,45.17,103.17,69.12,98.67,185.95,375.67,27.82,39.29,69.82,169.14,78.66,,27.80,67.32,261.73,602.77,28.94,179.08,101.69,206.51,,86.70,241.46
2021-02-24,14.46,122.09,225.06,157.98,247.34,262.25,41.40,103.34,103.91,43.17,322.56,55.34,90.23,26.39,86.94,39.36,117.68,56.45,114.78,236.82,57.47,112.21,311.65,196.59,155.56,52.28,252.90,147.77,178.73,125.88,95.95,61.60,,399.09,568.02,217.04,42.72,93.06,,476.62,216.60,53.08,1714.00,151.60,48.26,63.05,157.90,455.52,30.39,139.42,29.00,260.68,47.50,64.28,44.12,116.65,179.32,51.86,80.78,176.32,52.22,33.97,22.23,59.39,373.31,200.20,20.79,133.92,298.91,23.81,169.77,51.00,532.88,151.59,264.66,46.27,105.95,81.77,99.36,186.99,366.93,27.53,40.03,70.86,161.45,80.80,,27.64,69.22,262.78,608.51,29.31,161.85,101.41,207.81,,83.62,239.93
2021-02-25,13.27,117.84,219.73,152.86,227.41,252.71,41.01,99.97,100.74,41.04,316.12,54.67,85.94,23.96,82.42,39.17,109.18,51.79,116.23,229.75,54.93,110.44,289.21,194.47,147.88,51.53,247.26,140.99,174.21,120.92,89.26,60.01,,374.75,534.38,212.98,41.79,92.25,,459.16,208.66,51.02,1613.06,144.47,45.61,61.79,156.93,450.15,29.73,138.02,28.72,244.09,47.24,63.62,42.67,112.09,171.06,51.32,78.33,166.87,51.35,33.60,21.86,55.58,348.99,182.06,20.52,131.54,284.03,23.06,162.76,50.69,518.28,146.59,252.59,44.51,105.08,73.16,95.00,184.68,367.21,27.00,37.16,66.57,159.90,79.12,,26.73,67.79,251.19,601.55,29.05,158.72,98.87,195.79,,82.00,232.40
2021-02-26,13.68,118.11,222.98,154.65,225.17,255.61,40.38,100.27,101.01,42.18,313.37,53.88,89.27,23.90,84.51,38.61,113.26,53.64,115.35,227.21,55.28,109.75,295.32,192.25,149.38,50.39,245.60,142.95,172.13,121.50,91.43,59.72,,376.84,541.37,212.55,42.18,96.32,,459.67,216.00,51.58,1638.11,142.52,47.30,62.11,155.58,447.55,29.82,141.09,28.52,245.21,46.47,62.41,43.87,110.08,171.16,53.03,77.44,169.49,50.40,33.77,21.64,55.75,360.47,206.35,20.56,130.31,276.00,22.87,166.43,49.63,520.17,148.10,258.47,43.89,104.71,75.04,95.41,184.46,365.77,26.70,35.77,68.78,165.49,78.82,,27.29,67.88,245.18,613.42,28.36,158.30,99.44,205.03,,82.38,237.70
2021-03-01,13.80,124.47,227.36,157.31,239.48,262.85,40.83,102.63,103.23,43.95,314.10,55.06,92.42,24.81,86.39,39.52,117.15,56.63,118.81,233.92,57.19,110.96,309.33,194.06,154.07,51.26,253.07,145.49,175.42,124.45,91.12,61.23,,392.55,557.08,210.38,43.56,95.28,,469.57,223.40,54.35,1713.28,142.91,48.51,62.60,158.69,459.94,30.08,147.44,28.95,254.17,46.91,63.96,43.78,113.78,186.15,58.18,82.35,168.89,51.91,34.65,22.08,59.28,374.46,196.42,21.49,133.52,284.27,23.29,170.76,50.10,538.17,148.75,272.17,45.27,107.61,78.24,97.61,187.45,372.84,27.03,37.73,71.24,169.65,80.28,,27.45,69.12,252.80,619.68,28.91,161.38,99.17,210.16,,81.50,251.50
2021-03-02,13.37,121.87,224.41,154.73,228.81,256.98,40.44,102.38,102.95,43.14,310.97,54.78,88.84,24.48,84.13,39.17,112.60,54.23,117.73,236.27,55.70,111.34,293.99,192.91,151.66,51.71,250.00,141.55,175.73,122.26,89.61,59.11,,388.05,537.60,212.06,43.40,95.58,,466.59,222.10,52.34,1642.41,143.37,46.86,61.51,156.40,451.81,30.09,142.15,28.71,247.87,46.93,63.74,43.44,111.02,175.52,59.24,81.75,160.59,52.16,34.67,21.54,57.15,356.68,189.90,21.05,133.25,277.92,23.29,166.17,49.96,529.47,152.41,267.76,45.20,108.53,74.85,93.51,188.17,369.13,26.93,38.45,68.54,166.15,79.75,,27.39,69.24,247.96,616.07,29.09,160.74,97.98,202.61,,79.02,244.40
2021-03-03,12.77,118.89,218.36,150.25,217.73,253.42,39.65,99.75,100.51,41.57,306.67,52.07,86.91,23.59,80.86,38.84,110.62,52.13,114.26,230.26,54.48,109.70,288.28,191.41,147.93,51.50,242.38,137.56,176.10,118.02,89.33,57.29,,375.46,518.94,208.44,42.98,94.70,,448.45,210.62,52.43,1528.00,140.83,44.63,64.41,156.00,443.73,30.30,133.74,28.38,236.93,46.28,63.63,42.30,104.80,168.75,61.45,80.30,148.25,52.75,33.98,21.62,60.25,341.50,180.40,20.59,129.57,269.30,23.42,160.45,49.15,498.02,144.32,253.70,44.06,108.70,73.16,90.00,180.15,368.65,26.79,37.91,66.86,155.01,78.31,,26.75,67.58,236.70,601.02,29.61,159.22,92.18,187.83,,76.28,227.68
2021-03-04,12.33,117.01,217.56,148.88,207.15,255.63,39.64,100.86,101.62,39.82,302.05,51.13,82.25,24.73,77.75,38.35,103.72,50.01,114.04,229.26,53.05,110.32,272.92,189.68,141.56,51.89,236.39,132.59,172.63,114.56,87.15,55.94,,363.50,487.34,207.79,43.14,93.52,,439.06,192.99,47.78,1458.64,139.35,39.28,60.73,152.89,446.36,30.02,128.81,27.50,229.80,47.17,64.41,42.34,105.72,158.40,62.60,78.01,150.00,51.18,32.79,21.24,65.77,315.67,180.23,19.58,127.86,265.44,23.56,152.51,49.91,485.85,137.37,237.80,43.71,104.92,64.57,85.00,174.03,360.22,27.02,37.29,63.13,144.90,77.30,,26.03,66.88,230.35,607.64,29.01,156.17,89.07,180.90,,75.85,225.44
2021-03-05,12.43,118.26,222.23,150.02,199.32,262.22,40.13,103.99,104.57,40.41,300.42,51.64,86.73,23.95,78.52,39.80,108.72,51.80,119.88,231.33,55.24,113.91,280.75,194.65,145.63,53.03,237.79,136.59,175.73,116.31,90.59,55.79,,369.18,503.13,211.98,44.07,93.79,,440.83,183.12,51.23,1470.24,141.42,40.66,62.23,159.37,458.47,31.06,126.69,28.55,227.80,48.59,65.79,43.21,106.76,156.82,64.25,81.03,151.48,52.15,33.51,21.52,69.01,320.42,179.81,20.03,129.14,267.39,23.71,164.93,51.96,499.70,143.39,237.78,45.57,107.28,62.02,82.20,170.81,365.11,27.59,38.13,65.54,143.04,79.73,,26.60,68.09,237.02,624.03,29.51,162.42,91.02,175.37,,79.87,228.21
2021-03-08,11.56,113.33,218.19,147.60,187.67,253.32,39.74,99.55,100.38,37.82,294.84,49.33,82.95,22.52,73.96,40.89,101.27,47.53,122.17,236.97,54.43,113.14,260.04,194.72,140.57,53.14,228.30,132.16,176.68,110.44,93.01,55.25,,357.79,479.41,213.58,44.38,93.64,,421.20,179.75,51.82,1369.54,144.80,39.24,63.24,161.30,460.08,31.53,119.68,28.83,218.49,48.21,67.11,42.57,113.60,137.60,67.25,81.32,133.41,51.75,33.24,21.51,68.12,290.72,180.81,19.80,123.89,253.10,24.34,155.90,52.48,482.60,138.62,224.89,45.73,106.70,62.42,77.52,161.62,373.29,28.41,38.92,61.62,138.59,80.66,,26.00,67.15,231.07,612.38,30.15,165.83,88.01,167.84,,79.23,223.42
2021-03-09,12.49,117.94,224.33,153.14,224.53,263.67,40.06,101.18,101.80,39.82,301.80,50.64,87.09,24.26,78.53,41.21,109.45,51.40,121.44,245.06,57.00,113.24,279.07,195.73,147.73,52.79,234.27,137.09,176.61,115.74,92.94,57.07,,371.47,515.05,214.04,44.46,95.00,,439.18,199.10,52.18,1452.01,141.49,42.97,63.74,163.66,467.47,30.99,127.30,28.89,228.40,48.62,67.20,44.22,117.95,154.18,63.01,82.58,141.48,52.74,35.15,21.17,65.58,311.71,183.11,20.26,127.51,263.97,24.84,167.59,52.64,493.57,137.68,240.47,46.40,109.22,71.60,82.00,168.57,377.44,28.95,39.89,65.55,144.40,81.83,,26.58,68.72,245.92,614.77,30.50,168.51,90.74,181.43,,81.50,233.05
2021-03-10,12.44,116.86,223.02,152.88,222.69,262.84,41.08,100.97,101.91,39.28,306.59,50.45,83.30,24.75,77.52,41.56,107.98,49.06,122.50,248.15,56.62,114.38,268.96,196.56,146.91,52.45,239.94,134.96,181.12,114.63,93.03,55.78,,369.77,499.59,214.29,45.77,96.09,,437.01,194.86,50.11,1435.57,141.63,41.97,63.55,162.78,464.81,31.59,126.88,29.16,228.84,49.12,67.70,44.70,114.73,148.14,65.82,84.29,135.77,53.50,36.09,21.55,65.51,311.28,183.79,20.46,126.72,263.64,25.04,164.50,52.67,488.78,134.68,240.78,46.42,110.25,75.65,80.70,164.82,373.95,29.36,38.56,63.68,141.10,81.96,,27.17,70.22,242.71,629.07,30.80,168.93,89.10,180.07,,80.81,225.69
2021-03-11,12.96,118.79,227.54,155.68,233.20,271.75,41.07,104.17,104.88,40.73,311.15,52.31,87.10,26.73,81.23,42.00,112.30,50.63,121.14,249.76,57.58,114.07,281.21,197.59,151.71,51.78,244.00,138.56,180.77,118.09,92.75,57.40,,385.56,519.71,215.15,45.51,95.68,,451.06,205.80,51.70,1570.78,143.25,45.36,65.52,163.15,466.81,31.62,130.13,29.23,234.26,49.19,66.70,44.67,114.07,162.40,66.97,85.97,144.97,54.14,37.51,21.36,68.02,324.94,197.87,20.56,127.91,274.36,25.14,171.85,52.40,502.94,142.98,252.48,46.00,112.07,80.38,86.24,170.61,375.28,29.14,40.25,66.79,152.76,82.36,,27.58,71.63,257.27,624.23,30.30,167.34,91.69,188.87,,81.73,235.80
2021-03-12,12.82,117.88,226.22,154.47,231.24,266.31,41.68,101.66,102.26,40.50,313.51,51.80,85.60,26.92,81.05,42.01,109.52,49.64,122.22,250.82,57.21,113.92,279.23,196.90,150.51,51.10,244.66,137.19,182.37,116.52,94.28,57.09,,382.45,513.24,214.33,45.67,96.12,,444.30,199.00,51.53,1550.15,144.57,46.20,65.12,164.24,468.30,32.18,125.74,29.24,229.45,49.72,67.57,44.47,115.72,161.06,71.10,85.55,142.03,53.70,37.67,21.54,66.37,318.59,206.74,20.90,127.08,268.11,25.48,167.77,52.97,497.75,142.20,249.02,46.79,114.09,78.40,83.00,170.25,374.25,29.20,39.11,66.44,152.26,82.44,,27.49,71.84,252.73,624.15,30.01,166.22,89.43,184.61,,81.86,229.26
2021-03-15,13.16,120.77,225.31,154.08,235.98,271.62,41.47,101.88,102.48,42.26,312.91,52.03,86.65,26.79,82.50,42.52,110.09,50.76,120.79,251.29,58.02,113.91,283.68,201.69,151.67,52.35,245.02,138.53,183.91,118.00,95.79,57.38,,383.31,522.37,219.65,46.02,97.09,,447.59,200.55,51.63,1581.32,147.81,47.38,63.96,169.91,480.69,32.29,129.39,29.13,234.87,50.03,68.60,44.65,118.50,159.13,73.67,83.95,140.69,55.08,38.41,21.41,68.22,328.83,209.99,21.34,127.47,273.02,25.94,182.80,53.82,512.76,146.12,248.65,46.06,113.20,76.90,87.61,169.17,378.60,29.38,36.62,67.40,153.71,84.60,,27.71,73.23,254.88,625.00,30.34,168.95,90.48,184.27,,83.79,236.62
2021-03-16,13.26,122.30,228.10,154.59,225.63,277.11,41.46,103.34,103.77,42.93,309.82,52.40,89.17,25.61,82.75,42.74,113.55,51.88,122.86,252.96,58.92,114.75,286.52,205.42,153.61,53.13,242.21,140.44,180.18,119.81,94.10,56.67,,381.94,524.46,218.99,46.43,99.27,,450.54,196.31,52.51,1550.49,144.99,46.98,64.02,169.19,478.93,32.26,129.39,28.65,234.05,50.51,69.62,44.69,116.72,160.89,75.81,83.08,133.66,53.00,37.90,20.35,66.44,329.80,200.01,21.16,128.30,275.01,25.94,185.43,54.11,506.92,143.78,247.98,45.82,111.74,72.43,86.37,173.01,375.81,29.83,35.53,67.55,147.03,84.85,,27.26,72.11,257.12,639.65,30.51,167.39,88.66,182.18,,83.87,235.89
2021-03-17,13.31,121.52,227.45,156.79,233.94,281.80,41.11,103.26,103.70,43.41,311.66,52.44,92.42,25.21,82.63,42.53,114.90,52.43,122.40,251.80,59.83,114.42,289.78,208.79,155.52,53.47,241.55,141.43,181.22,120.05,96.67,56.15,,378.36,534.19,217.08,46.00,98.48,,451.01,208.03,53.66,1537.62,150.11,47.12,66.14,168.83,492.68,32.20,128.49,28.71,235.61,50.63,68.47,44.30,116.99,149.46,74.07,81.95,133.80,53.26,36.53,21.20,65.89,338.99,201.36,21.46,127.19,272.84,25.71,190.51,53.50,504.90,145.15,250.13,45.62,111.22,77.10,86.54,168.91,381.20,29.84,37.49,69.32,148.43,84.80,,27.63,72.08,260.72,641.86,30.78,166.39,87.93,185.33,,82.30,234.00
2021-03-18,12.69,117.40,221.39,151.40,217.72,276.45,40.58,100.24,100.98,41.67,305.78,50.48,87.60,23.98,78.12,42.00,109.51,51.12,120.10,250.26,57.96,113.48,273.98,208.92,151.20,53.19,233.11,137.11,182.91,116.31,92.16,52.92,,361.22,514.73,213.36,44.70,95.95,,439.18,190.21,52.06,1436.17,148.51,44.62,62.65,167.20,471.49,32.15,124.03,28.82,227.39,50.63,68.87,43.96,116.51,141.82,75.95,80.52,130.62,52.68,34.61,20.31,60.84,323.17,191.45,21.06,124.66,263.44,25.54,181.60,53.25,484.47,140.04,237.14,44.70,112.28,73.21,81.89,167.22,388.68,29.65,36.43,65.56,139.96,84.20,,27.25,70.58,249.14,629.39,30.67,165.04,84.79,178.21,,80.55,219.28
2021-03-19,12.81,116.87,221.03,153.75,218.29,287.85,41.12,100.52,101.33,42.93,311.40,51.22,88.27,24.32,79.06,42.15,110.07,51.41,119.41,251.40,57.99,115.17,277.91,210.22,152.60,53.50,235.83,139.37,181.12,117.45,89.83,52.81,,368.28,522.59,216.11,44.37,94.81,,441.50,194.63,53.12,1448.89,146.58,46.04,63.30,165.28,470.52,32.54,125.48,28.28,227.86,50.79,69.76,43.96,114.75,141.80,77.27,79.52,135.03,52.65,34.90,19.99,61.36,330.31,194.39,21.12,125.05,261.50,25.71,184.75,53.75,484.88,144.16,240.00,44.61,112.53,77.70,84.03,169.74,382.61,29.87,37.52,67.62,144.75,82.95,,26.65,70.71,251.23,629.74,30.82,166.32,86.16,181.56,,81.87,219.09
2021-03-22,13.15,120.18,226.45,155.54,223.33,291.25,41.31,100.70,101.10,43.00,316.68,52.31,89.02,24.22,80.30,43.29,114.35,53.09,121.25,252.56,59.69,118.00,289.75,213.42,156.17,54.39,238.24,141.74,180.45,120.20,87.64,53.91,,369.96,549.86,218.82,45.10,95.91,,452.41,195.73,52.93,1476.11,145.82,46.70,64.41,165.70,479.98,32.72,127.97,29.22,234.43,51.44,69.73,44.53,114.13,137.15,74.65,80.30,135.91,51.83,35.82,19.72,60.95,335.18,195.00,21.27,127.98,265.96,25.60,183.25,54.40,491.37,144.15,243.09,44.48,112.84,72.46,85.18,171.88,388.70,30.26,37.59,69.78,144.77,83.59,,27.45,70.88,257.27,637.62,31.15,169.18,89.96,182.61,,82.78,221.74
2021-03-23,13.04,119.35,227.97,156.88,220.72,288.37,41.80,101.23,101.81,41.99,322.22,53.51,83.29,23.26,78.38,43.04,111.52,51.61,119.60,250.24,57.74,119.42,281.88,209.45,155.03,53.54,236.94,138.06,177.44,118.79,86.98,53.93,,370.13,533.52,213.59,44.91,94.73,,460.20,190.60,49.27,1446.65,137.09,45.21,62.12,165.38,466.61,32.35,128.25,28.95,235.13,51.23,70.57,44.81,110.37,136.06,71.68,79.51,131.76,50.50,35.21,19.17,58.38,324.07,187.14,21.15,129.57,269.00,25.60,175.22,55.84,487.66,138.66,242.47,43.36,113.04,67.72,85.17,173.85,391.96,30.28,35.19,67.58,139.62,83.22,,26.85,70.42,257.39,645.45,30.65,171.86,91.04,183.00,,83.08,222.92
2021-03-24,12.61,116.97,225.94,154.35,210.09,279.94,41.54,100.79,101.42,41.37,320.04,52.08,80.95,21.88,76.48,42.73,116.05,52.38,117.65,252.01,56.43,118.86,282.67,209.82,155.13,53.41,237.02,138.02,180.53,114.01,86.49,53.50,,364.43,552.34,211.54,44.74,93.59,,451.51,181.60,47.91,1387.85,137.91,44.33,61.03,166.49,457.23,32.59,126.97,29.34,233.05,50.76,70.86,44.36,109.23,124.18,61.94,80.21,125.53,50.23,34.26,19.51,60.21,318.58,178.85,21.38,126.41,263.18,25.68,171.25,55.96,472.97,134.63,233.02,43.84,114.24,62.16,81.26,170.26,393.53,30.07,33.98,66.13,133.45,83.92,,26.48,71.07,246.07,651.56,30.11,171.22,88.93,175.10,,80.42,210.44
2021-03-25,12.50,117.45,222.94,152.31,213.46,276.57,41.82,100.79,101.39,41.77,327.90,50.29,82.01,22.58,76.22,43.47,114.72,51.96,118.72,255.38,56.41,119.56,284.11,210.48,154.78,53.11,234.83,137.52,181.94,114.10,89.09,53.91,,359.69,557.51,212.36,45.04,95.71,,450.99,179.16,48.20,1402.50,141.08,43.84,62.45,168.04,460.37,33.13,125.67,29.77,231.67,51.19,70.64,44.40,112.55,127.53,57.75,80.48,131.75,51.10,34.25,19.03,59.73,319.14,176.16,21.82,126.63,262.19,25.94,174.94,56.32,472.11,135.24,232.99,45.22,113.09,62.09,78.26,169.79,390.69,30.22,34.47,66.31,136.77,85.09,,26.38,71.22,246.15,637.79,30.87,169.14,87.05,172.85,,80.32,206.84
2021-03-26,12.81,118.06,226.92,152.60,206.24,280.82,42.17,100.41,100.95,43.61,333.27,50.81,85.82,22.58,77.41,45.24,123.27,55.39,118.25,262.87,59.00,122.19,303.59,216.13,163.20,54.15,243.58,144.14,185.90,119.21,91.24,53.28,,363.74,597.29,214.64,44.14,97.98,,469.09,177.68,50.64,1431.97,141.32,46.01,65.05,173.16,473.71,33.78,132.58,30.43,242.75,51.96,70.86,45.83,115.74,131.29,41.90,82.76,134.01,51.89,36.55,19.75,61.34,337.81,174.40,22.42,129.38,269.01,26.04,181.97,56.58,480.22,136.25,239.75,45.78,115.04,62.40,80.29,174.29,397.48,30.83,34.65,70.04,137.82,87.26,,26.86,73.20,249.66,631.75,31.53,172.86,88.18,169.78,,81.65,212.94
2021-03-29,12.92,118.23,225.73,153.79,203.76,288.56,42.65,101.45,101.96,42.76,337.19,51.40,84.45,21.73,77.14,45.20,120.46,54.07,118.70,262.50,58.66,124.00,298.25,217.93,161.45,54.94,241.32,141.15,186.19,117.67,92.33,53.37,,361.85,580.42,216.71,44.15,97.30,,469.32,173.85,49.18,1403.42,139.18,45.56,64.37,172.98,478.29,33.87,132.75,30.10,240.46,52.61,71.57,45.96,113.54,131.53,41.23,81.47,129.98,51.61,36.73,19.59,60.08,327.77,182.50,22.47,131.44,270.78,26.17,177.53,57.17,479.18,133.80,234.42,44.44,114.84,63.13,77.04,176.29,395.54,31.05,32.54,67.98,134.32,86.79,,26.53,72.11,243.12,636.68,32.12,174.50,87.34,165.75,,80.96,204.59
2021-03-30,12.84,116.78,222.47,152.76,211.87,285.76,42.36,101.48,101.94,41.27,331.13,51.34,84.40,22.04,76.00,44.55,121.47,54.28,119.84,260.87,58.00,122.06,300.87,213.48,161.24,54.37,242.16,140.01,185.52,116.63,91.68,53.00,,360.92,574.01,212.99,43.98,98.31,,465.46,175.28,49.27,1428.03,142.68,46.37,64.77,168.84,467.51,33.94,130.87,30.03,239.60,51.66,70.65,45.35,113.87,135.44,43.44,80.54,130.60,51.69,36.27,19.21,60.28,330.32,183.10,22.44,130.92,268.43,26.02,180.85,56.33,475.95,135.13,235.28,44.43,117.41,65.40,77.37,177.09,390.36,30.55,32.28,67.64,139.28,85.88,,26.56,72.58,243.23,632.69,31.72,170.27,86.80,165.79,,79.96,204.43
2021-03-31,13.31,118.97,226.24,154.70,222.64,292.24,42.39,102.28,102.59,41.95,333.71,52.17,86.03,23.29,78.50,44.50,128.02,56.43,120.46,261.69,58.21,121.12,313.52,212.67,163.88,53.64,246.31,142.27,184.65,118.86,91.48,53.68,,370.00,589.36,214.89,43.29,97.42,,475.37,182.51,50.24,1472.14,142.56,47.98,65.67,169.36,469.97,33.82,136.99,30.04,247.78,51.44,70.62,45.54,113.42,133.88,43.46,81.49,131.13,51.46,36.88,19.10,59.48,340.56,187.94,22.29,131.83,277.15,26.17,184.11,56.76,489.31,141.19,241.55,44.94,117.31,67.88,83.34,176.70,390.68,30.20,34.06,69.95,142.42,84.84,,27.15,72.16,248.43,617.02,31.50,170.99,89.85,171.67,,82.19,210.76
2021-04-01,13.78,119.80,232.55,158.05,220.58,296.33,42.33,105.62,106.02,43.06,336.04,53.94,90.13,23.07,81.09,44.73,135.61,60.61,122.73,262.35,58.71,120.98,329.54,212.98,166.55,55.15,249.20,147.14,184.42,123.52,93.55,54.67,,381.75,608.20,213.04,43.80,97.52,,483.34,187.03,53.71,1510.50,142.72,48.65,67.16,170.20,471.74,33.85,141.49,30.30,254.23,51.36,71.32,45.68,113.99,143.93,43.31,83.17,133.14,50.97,37.28,19.21,65.73,354.36,188.24,22.66,134.36,283.90,26.27,190.27,56.99,486.36,141.81,246.22,44.02,118.91,70.36,87.20,180.15,398.03,30.32,35.44,72.18,143.06,85.48,,28.15,72.87,254.97,608.58,31.53,174.01,91.38,175.77,,86.14,223.06
2021-04-05,13.95,122.63,239.00,161.34,230.35,306.50,43.52,110.04,110.37,44.19,341.61,54.07,91.43,23.44,81.43,45.43,137.08,62.65,126.34,266.61,60.52,122.59,336.93,215.42,170.77,55.06,255.31,149.99,186.53,125.79,94.60,55.17,,388.43,611.44,215.32,43.84,98.98,,491.62,186.62,54.22,1503.45,145.28,50.03,67.77,173.50,481.31,33.94,145.87,30.71,260.11,51.69,71.95,46.72,116.33,142.91,41.64,84.53,133.55,52.04,38.25,18.92,61.02,364.54,186.69,22.81,137.84,288.32,26.61,196.33,58.12,491.31,142.65,249.69,44.06,120.19,72.06,83.24,183.38,402.38,30.76,35.39,73.82,146.33,86.86,,28.44,74.21,255.00,605.50,31.75,175.69,92.04,175.19,,84.82,221.23
2021-04-06,13.83,122.93,237.84,161.19,230.54,303.88,43.72,109.56,110.33,43.78,340.94,54.45,91.18,23.27,81.44,45.10,133.72,61.86,126.37,265.40,59.63,123.02,328.89,212.92,168.74,54.97,255.62,148.36,186.46,123.76,95.10,56.23,,387.52,599.51,215.30,44.07,100.88,,491.34,194.38,54.81,1547.79,145.94,49.81,67.36,170.21,475.47,34.28,143.46,30.26,257.36,51.93,72.35,46.87,116.82,148.13,43.38,83.30,131.09,51.43,38.94,18.78,61.07,361.13,190.03,22.73,137.59,285.50,26.66,194.69,58.16,492.90,142.01,251.84,44.58,119.35,70.46,88.89,184.00,403.16,30.82,34.13,72.43,145.60,82.59,,28.21,73.59,254.90,613.39,32.05,175.05,93.25,182.12,,86.11,223.13
2021-04-07,14.11,124.57,239.79,163.97,223.66,310.65,43.63,111.03,111.57,43.65,339.70,54.70,91.64,22.90,82.20,44.87,133.33,62.46,125.01,262.82,60.26,122.80,330.25,212.08,167.44,54.45,253.67,146.28,185.87,124.99,94.66,56.43,,387.38,598.14,212.72,43.88,100.92,,493.41,193.93,54.35,1542.00,143.24,49.33,67.56,166.97,478.56,34.18,142.56,30.21,257.00,52.02,72.28,47.12,116.74,137.89,43.39,83.64,127.50,51.22,38.57,18.94,61.76,359.76,179.94,22.14,138.30,286.12,26.89,193.99,58.07,489.27,140.67,254.24,44.61,118.77,65.62,86.60,183.65,402.29,30.99,33.35,71.97,147.27,82.06,,28.35,73.17,251.93,611.63,32.01,174.18,92.35,180.02,,85.99,217.63
2021-04-08,14.28,126.97,243.01,164.96,227.93,310.58,43.60,111.60,112.35,43.92,341.99,55.46,92.94,23.41,83.35,44.99,133.53,63.33,125.10,263.62,60.98,122.06,335.95,211.02,169.27,53.97,256.78,148.73,187.03,125.80,95.34,57.21,,397.29,610.85,210.28,43.66,100.78,,499.84,203.45,54.90,1588.00,143.84,49.41,68.45,169.12,473.16,33.88,145.46,30.06,261.01,51.83,71.76,47.65,120.56,140.20,41.88,82.55,128.14,51.42,39.32,18.31,60.86,364.82,180.18,22.27,137.85,293.43,26.86,191.31,57.79,499.66,142.50,263.09,45.74,119.54,69.01,88.32,183.60,405.64,31.03,32.32,72.91,150.57,83.12,,28.74,73.96,257.04,615.16,32.14,175.36,94.60,185.19,,87.44,224.11
2021-04-09,14.36,129.54,245.50,168.61,225.67,310.03,43.62,112.60,113.36,43.89,343.87,55.53,92.94,24.04,82.76,45.15,133.11,62.76,124.06,266.05,62.08,122.08,334.82,212.79,169.47,54.04,261.49,147.93,193.08,126.01,96.21,58.25,,403.95,605.55,213.35,43.05,100.91,,504.04,202.68,54.89,1584.73,142.92,48.65,68.91,170.23,471.98,34.45,145.35,30.62,261.85,51.72,71.61,47.65,121.29,137.62,42.00,84.16,140.50,51.71,39.52,17.78,60.54,363.38,179.50,22.19,136.79,297.57,26.82,191.29,57.54,502.88,138.23,265.35,46.40,121.64,71.10,88.80,184.02,408.92,30.91,31.70,72.88,149.42,83.40,,29.51,74.41,257.61,614.24,31.61,176.80,95.72,185.04,,88.75,225.40
2021-04-12,15.17,127.83,245.56,168.97,233.99,309.11,43.63,111.31,111.82,43.76,345.38,55.28,93.23,23.34,78.58,44.70,129.37,61.65,125.72,266.63,59.49,122.47,327.46,212.78,166.87,53.67,259.75,146.54,194.46,123.20,94.59,59.23,,402.32,601.83,213.60,42.85,101.47,,506.03,203.99,53.76,1593.65,143.76,48.70,68.38,170.52,469.63,34.64,144.79,30.72,258.05,51.51,71.71,47.71,121.08,133.77,40.38,84.80,147.83,52.78,39.42,17.76,59.79,360.53,176.49,22.48,137.75,294.50,26.76,190.15,57.95,506.43,135.03,267.60,47.05,121.51,71.82,90.46,182.76,412.87,31.19,30.82,71.55,149.17,82.96,,29.58,74.11,259.51,619.30,32.05,176.61,96.79,188.38,,88.75,230.66
